LATITUDE,LONGITUDE,ACCLOC,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,DRIVCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,HOOD_158,HOOD_140
43.717045,-79.53729,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,35 to 39,Major,,0,1,1,0,0,0,0,,0,0,0,0,0,23.0,23.0
43.809945,-79.33879,,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,65 to 69,Minimal,Medical or Physical Disability,0,0,1,0,0,0,0,,0,0,0,0,1,116.0,116.0
43.725945,-79.31939,,Clear,Dark,Dry,Fatal,Approaching,Driver,30 to 34,Minor,Unknown,0,0,1,0,0,0,0,Yes,1,1,0,0,0,43.0,43.0
43.641045,-79.55969,,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,1,0,1,0,0,0,0,,0,0,0,0,0,158.0,14.0
43.797945,-79.42009,At Intersection,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Driver,30 to 34,Minor,Normal,1,0,1,0,0,0,0,Yes,0,0,0,0,0,36.0,36.0
43.695045,-79.45319,,Rain,Dark,Wet,Non-Fatal Injury,Rear End,Driver,40 to 44,Major,Normal,0,0,1,0,0,0,0,,0,1,0,0,0,109.0,109.0
43.663045,-79.40209,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,,1,0,0,0,0,1,0,,0,0,0,0,0,79.0,79.0
43.695045,-79.45319,,Rain,Dark,Wet,Non-Fatal Injury,Rear End,Vehicle Owner,unknown,,,0,0,1,0,0,0,0,,0,1,0,0,0,109.0,109.0
43.749945,-79.55229,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Vehicle Owner,unknown,,,0,0,1,0,0,0,0,,0,1,1,0,0,22.0,21.0
43.725945,-79.31939,,Clear,Dark,Dry,Fatal,Approaching,Passenger,30 to 34,None,,0,0,1,0,0,0,0,Yes,1,1,0,0,0,43.0,43.0
43.809945,-79.33879,,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,50 to 54,Major,Normal,0,0,1,0,0,0,0,,0,0,0,0,1,116.0,116.0
43.663045,-79.40209,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,1,0,0,0,0,1,0,,0,0,0,0,0,79.0,79.0
43.673145,-79.39079,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Truck Driver,55 to 59,None,Inattentive,1,0,0,0,1,0,0,,0,1,0,0,0,95.0,95.0
43.695045,-79.45319,,Rain,Dark,Wet,Non-Fatal Injury,Rear End,Driver,35 to 39,Minor,Normal,0,0,1,0,0,0,0,,0,1,0,0,0,109.0,109.0
43.749945,-79.55229,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,50 to 54,Minimal,Normal,0,0,1,0,0,0,0,,0,1,1,0,0,22.0,21.0
43.725945,-79.31939,,Clear,Dark,Dry,Fatal,Approaching,Passenger,25 to 29,Minor,,0,0,1,0,0,0,0,Yes,1,1,0,0,0,43.0,43.0
43.641045,-79.55969,,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,158.0,14.0
43.663045,-79.40209,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,Normal,1,0,0,0,0,1,0,,0,0,0,0,0,79.0,79.0
43.673145,-79.39079,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,85 to 89,Major,,1,0,0,0,1,0,0,,0,1,0,0,0,95.0,95.0
43.695045,-79.45319,,Rain,Dark,Wet,Non-Fatal Injury,Rear End,Vehicle Owner,unknown,,,0,0,1,0,0,0,0,,0,1,0,0,0,109.0,109.0
43.749945,-79.55229,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,25 to 29,Minimal,Normal,0,0,1,0,0,0,0,,0,1,1,0,0,22.0,21.0
43.725945,-79.31939,,Clear,Dark,Dry,Fatal,Approaching,Passenger,20 to 24,Major,,0,0,1,0,0,0,0,Yes,1,1,0,0,0,43.0,43.0
43.797945,-79.42009,At Intersection,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,35 to 39,Fatal,,1,0,1,0,0,0,0,Yes,0,0,0,0,0,36.0,36.0
43.641045,-79.55969,,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,158.0,14.0
43.696445,-79.33539,,Rain,Dark,Wet,Non-Fatal Injury,Rear End,Driver,50 to 54,None,Normal,0,0,1,0,0,0,0,,0,1,0,0,0,58.0,58.0
43.694245,-79.55859,,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,60 to 64,Major,Normal,0,0,1,0,0,0,0,,0,1,0,0,0,6.0,6.0
43.655245,-79.43359,,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,83.0,83.0
43.643345,-79.57249,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,50 to 54,Major,Normal,0,0,1,0,0,0,0,,0,1,1,0,0,11.0,11.0
43.725945,-79.31939,,Clear,Dark,Dry,Fatal,Approaching,Passenger,15 to 19,Major,,0,0,1,0,0,0,0,Yes,1,1,0,0,0,43.0,43.0
43.653346,-79.341487,,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Motorcycle Driver,35 to 39,Major,Normal,0,0,1,1,0,0,0,,1,1,0,0,0,70.0,70.0
43.763545,-79.49089,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,1,0,1,0,0,0,0,,0,0,0,0,0,27.0,27.0
43.655245,-79.43359,,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,83.0,83.0
43.694245,-79.55859,,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown,,,0,0,1,0,0,0,0,,0,1,0,0,0,6.0,6.0
43.696445,-79.33539,,Rain,Dark,Wet,Non-Fatal Injury,Rear End,Driver,35 to 39,None,Normal,0,0,1,0,0,0,0,,0,1,0,0,0,58.0,58.0
43.749945,-79.55229,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,60 to 64,Major,Normal,0,0,1,0,0,0,0,,0,1,1,0,0,22.0,21.0
43.694245,-79.55859,,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,50 to 54,None,Normal,0,0,1,0,0,0,0,,0,1,0,0,0,6.0,6.0
43.653346,-79.341487,,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Driver,50 to 54,None,Normal,0,0,1,1,0,0,0,,1,1,0,0,0,70.0,70.0
43.643345,-79.57249,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,50 to 54,Minimal,Normal,0,0,1,0,0,0,0,,0,1,1,0,0,11.0,11.0
43.782745,-79.34909,At Intersection,Clear,Daylight,Dry,Fatal,SMV Other,Passenger,80 to 84,Fatal,,0,0,1,0,0,0,0,Yes,0,0,0,0,0,47.0,47.0
43.696445,-79.33539,,Rain,Dark,Wet,Non-Fatal Injury,Rear End,Driver,45 to 49,Major,Inattentive,0,0,1,0,0,0,0,,0,1,0,0,0,58.0,58.0
43.734545,-79.25809,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Angle,Vehicle Owner,unknown,,,0,0,1,0,0,0,0,,0,1,1,0,0,138.0,138.0
43.798545,-79.14579,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,60 to 64,None,,0,0,1,0,0,0,0,,0,0,0,0,0,133.0,133.0
43.718745,-79.51839,At Intersection,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Vehicle Owner,unknown,,,1,0,1,0,0,0,0,,0,1,0,0,0,154.0,26.0
43.763545,-79.49089,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,27.0,27.0
43.725945,-79.31939,,Clear,Dark,Dry,Fatal,Approaching,Passenger,20 to 24,Fatal,,0,0,1,0,0,0,0,Yes,1,1,0,0,0,43.0,43.0
43.696445,-79.33539,,Rain,Dark,Wet,Non-Fatal Injury,Rear End,Driver,40 to 44,None,Inattentive,0,0,1,0,0,0,0,,0,1,0,0,0,58.0,58.0
43.643345,-79.57249,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,60 to 64,None,Normal,0,0,1,0,0,0,0,,0,1,1,0,0,11.0,11.0
43.782745,-79.34909,At Intersection,Clear,Daylight,Dry,Fatal,SMV Other,Driver,85 to 89,Minor,Inattentive,0,0,1,0,0,0,0,Yes,0,0,0,0,0,47.0,47.0
43.725945,-79.31939,,Clear,Dark,Dry,Fatal,Approaching,Passenger,15 to 19,Fatal,,0,0,1,0,0,0,0,Yes,1,1,0,0,0,43.0,43.0
43.798545,-79.14579,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,65 to 69,Major,,0,0,1,0,0,0,0,,0,0,0,0,0,133.0,133.0
43.734545,-79.25809,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,30 to 34,None,Normal,0,0,1,0,0,0,0,,0,1,1,0,0,138.0,138.0
43.676345,-79.55439,,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,25 to 29,Minimal,Normal,0,0,1,0,1,0,0,,0,1,0,0,0,10.0,10.0
43.718745,-79.51839,At Intersection,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Driver,25 to 29,None,Normal,1,0,1,0,0,0,0,,0,1,0,0,0,154.0,26.0
43.718745,-79.51839,At Intersection,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,,1,0,1,0,0,0,0,,0,1,0,0,0,154.0,26.0
43.763545,-79.49089,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,45 to 49,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,27.0,27.0
43.767445,-79.23919,At Intersection,Clear,Daylight,Wet,Non-Fatal Injury,Turning Movement,Driver,80 to 84,Major,Normal,0,0,1,0,0,0,0,,1,1,0,0,0,142.0,137.0
43.647845,-79.37739,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Motorcycle Driver,35 to 39,Major,Had Been Drinking,0,0,1,1,0,0,0,,0,1,0,0,0,170.0,76.0
43.725945,-79.31939,,Clear,Dark,Dry,Fatal,Approaching,Driver,20 to 24,Minor,Had Been Drinking,0,0,1,0,0,0,0,Yes,1,1,0,0,0,43.0,43.0
43.676345,-79.55439,,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Vehicle Owner,unknown,,,0,0,1,0,1,0,0,,0,1,0,0,0,10.0,10.0
43.734545,-79.25809,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Angle,Vehicle Owner,unknown,,,0,0,1,0,0,0,0,,0,1,1,0,0,138.0,138.0
43.647845,-79.37739,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,25 to 29,None,Normal,0,0,1,1,0,0,0,,0,1,0,0,0,170.0,76.0
43.767445,-79.23919,At Intersection,Clear,Daylight,Wet,Non-Fatal Injury,Turning Movement,Driver,20 to 24,Major,Normal,0,0,1,0,0,0,0,,1,1,0,0,0,142.0,137.0
43.819445,-79.24579,,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Driver,25 to 29,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,144.0,131.0
43.718045,-79.53779,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Motorcycle Driver,30 to 34,Major,Normal,0,0,1,1,0,0,0,,0,0,0,0,0,23.0,23.0
43.676345,-79.55439,,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Truck Driver,25 to 29,None,Normal,0,0,1,0,1,0,0,,0,1,0,0,0,10.0,10.0
43.734545,-79.25809,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,35 to 39,Major,Unknown,0,0,1,0,0,0,0,,0,1,1,0,0,138.0,138.0
43.654745,-79.40699,,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,78.0,78.0
43.819445,-79.24579,,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,45 to 49,Fatal,,1,0,1,0,0,0,0,,0,0,0,0,0,144.0,131.0
43.804445,-79.27619,,Snow,Dark,Slush,Non-Fatal Injury,Approaching,Passenger,20 to 24,Major,,0,0,1,0,0,0,0,Yes,1,1,0,0,0,129.0,129.0
43.725945,-79.31939,,Clear,Dark,Dry,Fatal,Approaching,Vehicle Owner,unknown,,,0,0,1,0,0,0,0,Yes,1,1,0,0,0,43.0,43.0
43.770645,-79.18689,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,1,0,1,0,0,0,0,,0,0,0,0,0,136.0,136.0
43.676345,-79.55439,,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,30 to 34,None,Normal,0,0,1,0,1,0,0,,0,1,0,0,0,10.0,10.0
43.725945,-79.31939,,Clear,Dark,Dry,Fatal,Approaching,Driver,30 to 34,Minor,Normal,0,0,1,0,0,0,0,Yes,1,1,0,0,0,43.0,43.0
43.804445,-79.27619,,Snow,Dark,Slush,Non-Fatal Injury,Approaching,Vehicle Owner,unknown,,,0,0,1,0,0,0,0,Yes,1,1,0,0,0,129.0,129.0
43.697345,-79.49899,At Intersection,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Driver,50 to 54,None,Inattentive,0,1,1,0,0,0,0,,1,1,0,0,0,30.0,30.0
43.650945,-79.53939,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,unknown,None,Unknown,1,0,1,0,0,0,0,,0,1,0,0,0,158.0,14.0
43.697345,-79.49899,At Intersection,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Cyclist,50 to 54,Fatal,,0,1,1,0,0,0,0,,1,1,0,0,0,30.0,30.0
43.770645,-79.18689,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,136.0,136.0
43.718045,-79.53779,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Vehicle Owner,unknown,,,0,0,1,1,0,0,0,,0,0,0,0,0,23.0,23.0
43.654745,-79.40699,,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,78.0,78.0
43.676345,-79.55439,,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,60 to 64,None,Normal,0,0,1,0,1,0,0,,0,1,0,0,0,10.0,10.0
43.804445,-79.27619,,Snow,Dark,Slush,Non-Fatal Injury,Approaching,Driver,20 to 24,Minor,Normal,0,0,1,0,0,0,0,Yes,1,1,0,0,0,129.0,129.0
43.650945,-79.53939,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,80 to 84,Major,,1,0,1,0,0,0,0,,0,1,0,0,0,158.0,14.0
43.725945,-79.31939,,Clear,Dark,Dry,Fatal,Approaching,Vehicle Owner,unknown,,,0,0,1,0,0,0,0,Yes,1,1,0,0,0,43.0,43.0
43.676345,-79.55439,,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,40 to 44,Major,Normal,0,0,1,0,1,0,0,,0,1,0,0,0,10.0,10.0
43.665145,-79.41119,At Intersection,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,unknown,None,Unknown,1,0,1,0,0,0,0,,0,0,0,0,0,95.0,95.0
43.804445,-79.27619,,Snow,Dark,Slush,Non-Fatal Injury,Approaching,Vehicle Owner,unknown,,,0,0,1,0,0,0,0,Yes,1,1,0,0,0,129.0,129.0
43.751545,-79.26509,At Intersection,Other,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,1,0,0,0,1,0,0,,0,1,0,0,0,126.0,126.0
43.770645,-79.18689,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,136.0,136.0
43.718045,-79.53779,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Driver,60 to 64,None,Normal,0,0,1,1,0,0,0,,0,0,0,0,0,23.0,23.0
43.718745,-79.25129,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,65 to 69,None,Normal,0,1,1,0,0,0,0,,0,1,0,0,0,122.0,123.0
43.680745,-79.39909,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,65 to 69,None,Inattentive,0,1,1,0,0,0,0,,0,0,0,0,0,96.0,96.0
43.751545,-79.26509,At Intersection,Other,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Truck Driver,45 to 49,None,Normal,1,0,0,0,1,0,0,,0,1,0,0,0,126.0,126.0
43.627345,-79.56239,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown,,,0,0,1,0,0,0,0,,0,1,0,0,0,12.0,12.0
43.804445,-79.27619,,Snow,Dark,Slush,Non-Fatal Injury,Approaching,Driver,15 to 19,None,Normal,0,0,1,0,0,0,0,Yes,1,1,0,0,0,129.0,129.0
43.792745,-79.43679,,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,65 to 69,None,Inattentive,1,0,1,0,0,0,0,,0,1,0,0,0,36.0,36.0
43.718745,-79.25129,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,55 to 59,Major,,0,1,1,0,0,0,0,,0,1,0,0,0,122.0,123.0
43.690945,-79.47149,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Motorcycle Driver,25 to 29,Major,Normal,0,0,1,1,0,0,0,,0,0,0,0,0,110.0,110.0
43.680745,-79.39909,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,35 to 39,Major,,0,1,1,0,0,0,0,,0,0,0,0,0,96.0,96.0
43.690945,-79.47149,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,55 to 59,None,Normal,0,0,1,1,0,0,0,,0,0,0,0,0,110.0,110.0
43.627345,-79.56239,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,15 to 19,None,Inattentive,0,0,1,0,0,0,0,,0,1,0,0,0,12.0,12.0
43.751545,-79.26509,At Intersection,Other,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Major,,1,0,0,0,1,0,0,,0,1,0,0,0,126.0,126.0
43.836545,-79.25119,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Angle,Passenger,30 to 34,Major,,0,0,1,0,0,0,0,Yes,0,1,1,1,0,130.0,130.0
43.792745,-79.43679,,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,45 to 49,Major,,1,0,1,0,0,0,0,,0,1,0,0,0,36.0,36.0
43.728245,-79.51259,,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Passenger,35 to 39,None,,0,1,1,0,0,0,0,Yes,0,0,0,0,0,154.0,26.0
43.627345,-79.56239,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown,,,0,0,1,0,0,0,0,,0,1,0,0,0,12.0,12.0
43.690945,-79.47149,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,35 to 39,None,Normal,0,0,1,1,0,0,0,,0,0,0,0,0,110.0,110.0
43.774145,-79.41409,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,45 to 49,None,Normal,0,1,1,0,0,0,0,,0,0,0,0,0,151.0,51.0
43.665145,-79.41119,At Intersection,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,45 to 49,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,95.0,95.0
43.774145,-79.41409,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,30 to 34,Major,,0,1,1,0,0,0,0,,0,0,0,0,0,151.0,51.0
43.836545,-79.25119,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Angle,Passenger,35 to 39,Minor,,0,0,1,0,0,0,0,Yes,0,1,1,1,0,130.0,130.0
43.627345,-79.56239,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,40 to 44,None,Normal,0,0,1,0,0,0,0,,0,1,0,0,0,12.0,12.0
43.633944,-79.43719,,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Motorcycle Driver,35 to 39,Major,Normal,0,0,0,1,0,0,0,,1,1,0,0,0,85.0,85.0
43.728245,-79.51259,,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,None,Normal,0,1,1,0,0,0,0,Yes,0,0,0,0,0,154.0,26.0
43.662145,-79.37789,,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,168.0,75.0
43.662145,-79.37789,,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Wheelchair,45 to 49,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,168.0,75.0
43.774245,-79.29509,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,Inattentive,1,0,1,0,0,0,0,,0,1,0,0,0,118.0,118.0
43.836545,-79.25119,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,35 to 39,Minor,Normal,0,0,1,0,0,0,0,Yes,0,1,1,1,0,130.0,130.0
43.627345,-79.56239,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,Major,Normal,0,0,1,0,0,0,0,,0,1,0,0,0,12.0,12.0
43.654945,-79.56429,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,None,Normal,0,0,1,0,0,0,0,,0,1,1,0,1,11.0,11.0
43.646345,-79.44909,,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,None,Unknown,1,0,1,0,0,0,0,,0,0,0,0,0,87.0,87.0
43.728245,-79.51259,,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,5 to 9,Major,,0,1,1,0,0,0,0,Yes,0,0,0,0,0,154.0,26.0
43.654945,-79.56429,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,80 to 84,Major,Medical or Physical Disability,0,0,1,0,0,0,0,,0,1,1,0,1,11.0,11.0
43.654345,-79.36229,,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,Major,,0,1,0,0,0,0,0,,0,0,0,0,0,73.0,73.0
43.774245,-79.29509,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,45 to 49,Major,,1,0,1,0,0,0,0,,0,1,0,0,0,118.0,118.0
43.836545,-79.25119,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,15 to 19,None,"Ability Impaired, Alcohol Over .08",0,0,1,0,0,0,0,Yes,0,1,1,1,0,130.0,130.0
43.808945,-79.20269,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Vehicle Owner,unknown,,,0,0,1,0,0,0,0,Yes,1,1,1,0,0,144.0,131.0
43.646345,-79.44909,,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Other,unknown,None,,1,0,1,0,0,0,0,,0,0,0,0,0,87.0,87.0
43.808945,-79.20269,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,40 to 44,Minor,Inattentive,0,0,1,0,0,0,0,Yes,1,1,1,0,0,144.0,131.0
43.638345,-79.54769,,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Vehicle Owner,unknown,,,0,0,1,0,0,0,0,,1,1,0,1,0,158.0,14.0
43.762345,-79.27989,,Clear,Daylight,Wet,Non-Fatal Injury,Approaching,Vehicle Owner,unknown,,,0,0,1,0,0,0,0,Yes,1,1,0,0,0,126.0,126.0
43.670345,-79.39479,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,70 to 74,Major,,1,0,1,0,0,0,0,,0,1,0,0,0,95.0,95.0
43.762045,-79.19469,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,20 to 24,Major,,0,0,1,0,0,0,0,Yes,0,1,1,0,0,136.0,136.0
43.646345,-79.44909,,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,87.0,87.0
43.638345,-79.54769,,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,25 to 29,Major,"Ability Impaired, Alcohol",0,0,1,0,0,0,0,,1,1,0,1,0,158.0,14.0
43.762345,-79.27989,,Clear,Daylight,Wet,Non-Fatal Injury,Approaching,Driver,50 to 54,Major,Normal,0,0,1,0,0,0,0,Yes,1,1,0,0,0,126.0,126.0
43.808945,-79.20269,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,45 to 49,Minor,Normal,0,0,1,0,0,0,0,Yes,1,1,1,0,0,144.0,131.0
43.670345,-79.39479,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,1,0,1,0,0,0,0,,0,1,0,0,0,95.0,95.0
43.710645,-79.29679,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,15 to 19,None,Normal,1,0,1,0,0,0,0,,0,1,0,0,0,54.0,54.0
43.701845,-79.35819,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,25 to 29,None,Normal,0,1,1,0,0,0,0,,0,0,0,0,0,56.0,56.0
43.762045,-79.19469,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,20 to 24,Major,Normal,0,0,1,0,0,0,0,Yes,0,1,1,0,0,136.0,136.0
43.670345,-79.39479,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,Inattentive,1,0,1,0,0,0,0,,0,1,0,0,0,95.0,95.0
43.710645,-79.29679,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Minor,,1,0,1,0,0,0,0,,0,1,0,0,0,54.0,54.0
